tx_type,response_time_us,retry_count
transfer,65,0
transfer,66,0
transfer,100,0
transfer,83,0
transfer,129,0
transfer,137,0
transfer,94,0
transfer,89,0
transfer,84,0
transfer,85,0
transfer,83,0
transfer,82,0
transfer,121,0
transfer,122,0
transfer,72,0
transfer,64,0
transfer,65,0
transfer,61,0
transfer,86,0
transfer,70,0
transfer,63,0
transfer,65,0
transfer,65,0
transfer,64,0
transfer,64,0
transfer,63,0
transfer,59,0
transfer,84,0
transfer,66,0
transfer,62,0
transfer,66,0
transfer,62,0
transfer,61,0
transfer,63,0
transfer,96,0
transfer,65,0
transfer,68,0
transfer,67,0
transfer,65,0
transfer,72,0
transfer,98,0
transfer,94,0
transfer,82,0
transfer,69,0
transfer,69,0
transfer,65,0
transfer,69,0
transfer,103,0
transfer,127,0
transfer,82,0
transfer,92,0
transfer,75,0
transfer,71,0
transfer,65,0
transfer,61,0
transfer,63,0
transfer,92,0
transfer,72,0
transfer,64,0
transfer,76,0
transfer,70,0
transfer,66,0
transfer,91,0
transfer,110,0
transfer,82,0
transfer,66,0
transfer,83,0
transfer,68,0
transfer,66,0
transfer,86,0
transfer,90,0
transfer,69,0
transfer,63,0
transfer,85,0
transfer,80,0
transfer,158,0
transfer,70,0
transfer,62,0
transfer,87,0
transfer,89,0
transfer,70,0
transfer,62,0
transfer,85,0
transfer,69,0
transfer,63,0
transfer,88,0
transfer,68,0
transfer,69,0
transfer,67,0
transfer,67,0
transfer,66,0
transfer,112,0
transfer,81,0
transfer,93,0
transfer,67,0
transfer,65,0
transfer,64,0
transfer,66,0
transfer,67,0
transfer,62,0
transfer,100,0
transfer,81,0
transfer,94,0
transfer,71,0
transfer,64,0
transfer,68,0
transfer,65,0
transfer,84,0
transfer,64,0
transfer,64,0
transfer,62,0
transfer,66,0
transfer,95,0
transfer,90,0
transfer,79,0
transfer,67,0
transfer,71,0
transfer,69,0
transfer,68,0
transfer,64,0
transfer,79,0
transfer,70,0
transfer,64,0
transfer,89,0
transfer,71,0
transfer,66,0
transfer,65,0
transfer,67,0
transfer,64,0
transfer,100,0
transfer,79,0
transfer,67,0
transfer,66,0
transfer,67,0
transfer,92,0
transfer,84,0
transfer,66,0
transfer,69,0
transfer,70,0
transfer,66,0
transfer,131,0
transfer,70,0
transfer,68,0
transfer,64,0
transfer,62,0
transfer,109,0
transfer,77,0
transfer,68,0
transfer,62,0
transfer,138,0
transfer,97,0
transfer,67,0
transfer,111,0
transfer,77,0
transfer,68,0
transfer,64,0
transfer,65,0
transfer,82,0
transfer,71,0
transfer,64,0
transfer,87,0
transfer,87,0
transfer,72,0
transfer,64,0
transfer,108,0
transfer,76,0
transfer,65,0
transfer,64,0
transfer,63,0
transfer,74,0
transfer,69,0
transfer,65,0
transfer,66,0
transfer,67,0
transfer,71,0
transfer,69,0
transfer,63,0
transfer,89,0
transfer,74,0
transfer,67,0
transfer,84,0
transfer,70,0
transfer,64,0
transfer,89,0
transfer,67,0
transfer,69,0
transfer,66,0
transfer,66,0
transfer,93,0
transfer,67,0
transfer,87,0
transfer,97,0
transfer,86,0
transfer,70,0
transfer,89,0
transfer,112,0
transfer,252,0
transfer,183,0
transfer,107,0
transfer,187,0
transfer,134,0
transfer,76,0
transfer,94,0
transfer,72,0
transfer,69,0
transfer,66,0
transfer,62,0
transfer,92,0
transfer,80,0
transfer,69,0
transfer,63,0
transfer,95,0
transfer,69,0
transfer,64,0
transfer,101,0
transfer,75,0
transfer,65,0
transfer,56567,0
transfer,237,0
transfer,136,0
transfer,143,0
transfer,137,0
transfer,136,0
transfer,134,0
transfer,136,0
transfer,102,0
transfer,84,0
transfer,65,0
transfer,64,0
transfer,62,0
transfer,64,0
transfer,61,0
transfer,65,0
transfer,63,0
transfer,63,0
transfer,67,0
transfer,63,0
transfer,66,0
transfer,63,0
transfer,65,0
transfer,63,0
transfer,67,0
transfer,63,0
transfer,64,0
transfer,61,0
transfer,63,0
transfer,59,0
transfer,62,0
transfer,59,0
transfer,62,0
transfer,62,0
transfer,59,0
transfer,61,0
transfer,65,0
transfer,62,0
transfer,64,0
